id,V,A,D
Nathans_Bylichka_34163_34176,1,1,1
Nathans_Bylichka_34163_34176,1,1,1
Nathans_Bylichka_34163_34176,2,2,3
Nathans_Bylichka_34163_34176,2,2,3
Nathans_Bylichka_34163_34176,3,2,4
Nathans_Bylichka_34177_34186,1,1,1
Nathans_Bylichka_34177_34186,1,1,1
Nathans_Bylichka_34177_34186,1,1,1
Nathans_Bylichka_34177_34186,3,3,3
Nathans_Bylichka_34177_34186,3,2,2
Nathans_Bylichka_34187_34243,3,3,3
Nathans_Bylichka_34187_34243,3,3,3
Nathans_Bylichka_34187_34243,3,3,3
Nathans_Bylichka_34187_34243,3,3,3
Nathans_Bylichka_34187_34243,3,3,3
Nathans_Bylichka_34244_34263,3,3,3
Nathans_Bylichka_34244_34263,3,3,4
Nathans_Bylichka_34244_34263,3,3,3
Nathans_Bylichka_34244_34263,3,3,3
Nathans_Bylichka_34244_34263,3,3,3
Nathans_Bylichka_34276_34320,3,3,3
Nathans_Bylichka_34276_34320,3,3,3
Nathans_Bylichka_34276_34320,3,3,3
Nathans_Bylichka_34276_34320,3,3,4
Nathans_Bylichka_34276_34320,3,3,3
Nathans_Bylichka_34321_34327,1,1,1
Nathans_Bylichka_34321_34327,1,1,1
Nathans_Bylichka_34321_34327,2,3,2
Nathans_Bylichka_34321_34327,3,3,3
Nathans_Bylichka_34321_34327,1,4,3
Nathans_Bylichka_34328_34342,1,1,1
Nathans_Bylichka_34328_34342,1,1,1
Nathans_Bylichka_34328_34342,1,1,1
Nathans_Bylichka_34328_34342,3,2,3
Nathans_Bylichka_34328_34342,3,3,3
Nathans_Bylichka_34355_34373,3,3,3
Nathans_Bylichka_34355_34373,1,1,1
Nathans_Bylichka_34355_34373,3,3,3
Nathans_Bylichka_34355_34373,3,3,3
Nathans_Bylichka_34355_34373,3,3,3
Nathans_Bylichka_34374_34418,3,3,3
Nathans_Bylichka_34374_34418,3,3,3
Nathans_Bylichka_34374_34418,3,3,3
Nathans_Bylichka_34374_34418,3,4,3
Nathans_Bylichka_34374_34418,3,3,3
Nathans_Bylichka_34419_34465,3,3,3
Nathans_Bylichka_34419_34465,3,3,3
Nathans_Bylichka_34419_34465,1,1,1
Nathans_Bylichka_34419_34465,1,1,1
Nathans_Bylichka_34419_34465,3,3,4
Nathans_Bylichka_34478_34524,3,3,4
Nathans_Bylichka_34478_34524,3,3,3
Nathans_Bylichka_34478_34524,3,4,3
Nathans_Bylichka_34478_34524,3,3,2
Nathans_Bylichka_34478_34524,3,3,3
Nathans_Bylichka_34525_34615,3,3,3
Nathans_Bylichka_34525_34615,1,1,1
Nathans_Bylichka_34525_34615,1,1,1
Nathans_Bylichka_34525_34615,4,3,3
Nathans_Bylichka_34525_34615,3,3,3
Nathans_Bylichka_34616_34696,3,1,3
Nathans_Bylichka_34616_34696,3,3,3
Nathans_Bylichka_34616_34696,3,3,3
Nathans_Bylichka_34616_34696,4,3,3
Nathans_Bylichka_34616_34696,3,3,4
Nathans_Bylichka_34697_34767,1,1,1
Nathans_Bylichka_34697_34767,1,1,1
Nathans_Bylichka_34697_34767,2,2,2
Nathans_Bylichka_34697_34767,3,3,3
Nathans_Bylichka_34697_34767,3,3,3
Nathans_Bylichka_34781_34867,1,1,1
Nathans_Bylichka_34781_34867,3,3,3
Nathans_Bylichka_34781_34867,3,3,3
Nathans_Bylichka_34781_34867,3,4,3
Nathans_Bylichka_34781_34867,3,3,5
Nathans_Bylichka_34868_34938,3,3,3
Nathans_Bylichka_34868_34938,2,4,2
Nathans_Bylichka_34868_34938,3,3,3
Nathans_Bylichka_34868_34938,3,3,3
Nathans_Bylichka_34868_34938,4,3,4
Nathans_Bylichka_34939_34999,2,4,3
Nathans_Bylichka_34939_34999,3,3,3
Nathans_Bylichka_34939_34999,3,3,3
Nathans_Bylichka_34939_34999,3,3,3
Nathans_Bylichka_34939_34999,3,4,4
Nathans_Bylichka_35013_35093,3,3,3
Nathans_Bylichka_35013_35093,2,4,4
Nathans_Bylichka_35013_35093,1,3,2
Nathans_Bylichka_35013_35093,2,4,3
Nathans_Bylichka_35013_35093,2,3,2
Nathans_Bylichka_35094_35168,3,3,4
Nathans_Bylichka_35094_35168,3,3,3
Nathans_Bylichka_35094_35168,3,3,3
Nathans_Bylichka_35094_35168,3,3,3
Nathans_Bylichka_35094_35168,3,3,3
Nathans_Bylichka_35181_35203,3,1,3
Nathans_Bylichka_35181_35203,3,3,4
Nathans_Bylichka_35181_35203,3,3,3
Nathans_Bylichka_35181_35203,3,2,3
Nathans_Bylichka_35181_35203,3,3,2
Nathans_Bylichka_35181_35191,4,4,4
Nathans_Bylichka_35181_35191,3,3,3
Nathans_Bylichka_35181_35191,1,1,1
Nathans_Bylichka_35181_35191,3,3,3
Nathans_Bylichka_35181_35191,5,5,5
Nathans_Bylichka_35204_35346,3,4,3
Nathans_Bylichka_35204_35346,3,3,3
Nathans_Bylichka_35204_35346,3,3,3
Nathans_Bylichka_35204_35346,3,3,3
Nathans_Bylichka_35204_35346,3,2,2
Nathans_Bylichka_35347_35451,3,4,4
Nathans_Bylichka_35347_35451,3,3,3
Nathans_Bylichka_35347_35451,3,3,3
Nathans_Bylichka_35347_35451,3,3,2
Nathans_Bylichka_35347_35451,3,3,3
Nathans_Bylichka_35452_35541,3,3,3
Nathans_Bylichka_35452_35541,3,3,3
Nathans_Bylichka_35452_35541,3,2,3
Nathans_Bylichka_35452_35541,3,3,3
Nathans_Bylichka_35452_35541,3,3,3
Nathans_Bylichka_35542_35577,3,3,3
Nathans_Bylichka_35542_35577,3,3,3
Nathans_Bylichka_35542_35577,1,1,1
Nathans_Bylichka_35542_35577,3,2,4
Nathans_Bylichka_35542_35577,3,3,3
Nathans_Bylichka_35578_35616,2,4,4
Nathans_Bylichka_35578_35616,3,3,3
Nathans_Bylichka_35578_35616,2,4,3
Nathans_Bylichka_35578_35616,3,4,4
Nathans_Bylichka_35578_35616,3,2,2
Nathans_Bylichka_35629_35693,3,3,3
Nathans_Bylichka_35629_35693,3,3,3
Nathans_Bylichka_35629_35693,3,3,3
Nathans_Bylichka_35629_35693,3,3,3
Nathans_Bylichka_35629_35693,3,3,3
Nathans_Bylichka_35676_35693,3,3,3
Nathans_Bylichka_35676_35693,3,5,2
Nathans_Bylichka_35676_35693,3,4,2
Nathans_Bylichka_35676_35693,2,2,3
Nathans_Bylichka_35676_35693,3,3,2
Nathans_Bylichka_35694_35718,2,3,3
Nathans_Bylichka_35694_35718,2,2,3
Nathans_Bylichka_35694_35718,2,2,4
Nathans_Bylichka_35694_35718,2,2,4
Nathans_Bylichka_35694_35718,3,3,3
Nathans_Bylichka_35719_35841,2,4,2
Nathans_Bylichka_35719_35841,3,3,3
Nathans_Bylichka_35719_35841,3,3,3
Nathans_Bylichka_35719_35841,3,3,3
Nathans_Bylichka_35719_35841,2,4,3
Nathans_Bylichka_35842_35905,3,3,3
Nathans_Bylichka_35842_35905,1,1,1
Nathans_Bylichka_35842_35905,1,1,1
Nathans_Bylichka_35842_35905,3,4,3
Nathans_Bylichka_35842_35905,1,1,1
Nathans_Bylichka_35906_35937,2,3,3
Nathans_Bylichka_35906_35937,2,3,3
Nathans_Bylichka_35906_35937,2,4,4
Nathans_Bylichka_35906_35937,3,2,2
Nathans_Bylichka_35906_35937,3,1,1
Nathans_Bylichka_35950_36027,3,3,3
Nathans_Bylichka_35950_36027,3,3,3
Nathans_Bylichka_35950_36027,3,3,3
Nathans_Bylichka_35950_36027,3,1,3
Nathans_Bylichka_35950_36027,3,3,3
Nathans_Bylichka_35950_36013,3,3,3
Nathans_Bylichka_35950_36013,2,2,3
Nathans_Bylichka_35950_36013,2,4,4
Nathans_Bylichka_35950_36013,3,3,3
Nathans_Bylichka_35950_36013,3,3,4
Nathans_Bylichka_36028_36165,3,3,3
Nathans_Bylichka_36028_36165,3,3,4
Nathans_Bylichka_36028_36165,3,3,3
Nathans_Bylichka_36028_36165,4,4,3
Nathans_Bylichka_36028_36165,3,3,3
Nathans_Bylichka_36166_36285,3,3,3
Nathans_Bylichka_36166_36285,3,3,3
Nathans_Bylichka_36166_36285,3,3,3
Nathans_Bylichka_36166_36285,3,3,3
Nathans_Bylichka_36166_36285,4,4,3
Nathans_Bylichka_36298_36360,2,4,4
Nathans_Bylichka_36298_36360,3,3,3
Nathans_Bylichka_36298_36360,4,3,3
Nathans_Bylichka_36298_36360,3,3,2
Nathans_Bylichka_36298_36360,2,4,2
Nathans_Bylichka_36361_36438,3,3,3
Nathans_Bylichka_36361_36438,3,3,3
Nathans_Bylichka_36361_36438,3,3,3
Nathans_Bylichka_36361_36438,3,4,4
Nathans_Bylichka_36361_36438,3,3,3
Nathans_Bylichka_36439_36455,2,4,2
Nathans_Bylichka_36439_36455,2,3,3
Nathans_Bylichka_36439_36455,2,3,2
Nathans_Bylichka_36439_36455,2,3,1
Nathans_Bylichka_36439_36455,2,4,3
Nathans_Bylichka_36468_36488,1,1,1
Nathans_Bylichka_36468_36488,3,4,3
Nathans_Bylichka_36468_36488,1,1,1
Nathans_Bylichka_36468_36488,3,3,4
Nathans_Bylichka_36468_36488,3,3,4
Nathans_Bylichka_36468_36478,3,3,4
Nathans_Bylichka_36468_36478,3,4,5
Nathans_Bylichka_36468_36478,3,3,4
Nathans_Bylichka_36468_36478,3,3,3
Nathans_Bylichka_36468_36478,3,3,3
Nathans_Bylichka_36501_36569,3,3,3
Nathans_Bylichka_36501_36569,3,3,2
Nathans_Bylichka_36501_36569,3,3,3
Nathans_Bylichka_36501_36569,3,3,2
Nathans_Bylichka_36501_36569,3,3,3
Nathans_Bylichka_36570_36612,3,3,3
Nathans_Bylichka_36570_36612,3,4,3
Nathans_Bylichka_36570_36612,3,3,3
Nathans_Bylichka_36570_36612,3,1,3
Nathans_Bylichka_36570_36612,3,4,4
Nathans_Bylichka_36586_36605,3,4,3
Nathans_Bylichka_36586_36605,3,3,3
Nathans_Bylichka_36586_36605,3,3,3
Nathans_Bylichka_36586_36605,3,3,3
Nathans_Bylichka_36586_36605,3,4,2
Nathans_Bylichka_36613_36733,3,3,3
Nathans_Bylichka_36613_36733,3,2,2
Nathans_Bylichka_36613_36733,3,3,3
Nathans_Bylichka_36613_36733,3,1,3
Nathans_Bylichka_36613_36733,3,4,4
Nathans_Bylichka_36746_36762,3,3,3
Nathans_Bylichka_36746_36762,2,2,2
Nathans_Bylichka_36746_36762,2,2,2
Nathans_Bylichka_36746_36762,2,3,3
Nathans_Bylichka_36746_36762,2,2,3
Nathans_Bylichka_36746_36762,2,4,2
Nathans_Bylichka_36763_36793,2,3,3
Nathans_Bylichka_36763_36793,3,4,4
Nathans_Bylichka_36763_36793,3,2,4
Nathans_Bylichka_36763_36793,3,3,3
Nathans_Bylichka_36763_36793,3,3,3
Nathans_Bylichka_36794_36914,3,3,3
Nathans_Bylichka_36794_36914,3,3,3
Nathans_Bylichka_36794_36914,3,3,3
Nathans_Bylichka_36794_36914,4,3,4
Nathans_Bylichka_36794_36914,3,3,3
Nathans_Bylichka_36928_36934,3,3,3
Nathans_Bylichka_36928_36934,3,3,3
Nathans_Bylichka_36928_36934,3,2,3
Nathans_Bylichka_36928_36934,3,1,3
Nathans_Bylichka_36928_36934,3,3,3
Nathans_Bylichka_36947_36982,3,3,3
Nathans_Bylichka_36947_36982,3,3,3
Nathans_Bylichka_36947_36982,3,1,3
Nathans_Bylichka_36947_36982,3,3,3
Nathans_Bylichka_36947_36982,3,3,3
Nathans_Bylichka_36983_37139,3,3,3
Nathans_Bylichka_36983_37139,3,3,3
Nathans_Bylichka_36983_37139,1,1,1
Nathans_Bylichka_36983_37139,3,3,3
Nathans_Bylichka_36983_37139,3,4,3
Nathans_Bylichka_37140_37257,3,3,3
Nathans_Bylichka_37140_37257,4,3,3
Nathans_Bylichka_37140_37257,4,4,4
Nathans_Bylichka_37140_37257,5,4,4
Nathans_Bylichka_37140_37257,3,4,3
Nathans_Bylichka_37270_37303,3,3,3
Nathans_Bylichka_37270_37303,3,3,3
Nathans_Bylichka_37270_37303,3,3,3
Nathans_Bylichka_37270_37303,3,3,3
Nathans_Bylichka_37270_37303,4,3,3
Nathans_Bylichka_37304_37338,3,3,3
Nathans_Bylichka_37304_37338,3,2,2
Nathans_Bylichka_37304_37338,3,3,3
Nathans_Bylichka_37304_37338,5,1,3
Nathans_Bylichka_37304_37338,3,3,3
Nathans_Bylichka_37351_37477,3,3,3
Nathans_Bylichka_37351_37477,3,3,4
Nathans_Bylichka_37351_37477,3,3,4
Nathans_Bylichka_37351_37477,1,1,1
Nathans_Bylichka_37351_37477,1,1,1
Nathans_Bylichka_37351_37366,3,3,3
Nathans_Bylichka_37351_37366,3,3,3
Nathans_Bylichka_37351_37366,3,3,3
Nathans_Bylichka_37351_37366,3,3,3
Nathans_Bylichka_37351_37366,3,3,3
Nathans_Bylichka_37381_37477,3,3,4
Nathans_Bylichka_37381_37477,2,3,2
Nathans_Bylichka_37381_37477,3,3,4
Nathans_Bylichka_37381_37477,2,3,3
Nathans_Bylichka_37381_37477,3,3,3
Nathans_Bylichka_37490_37523,3,3,3
Nathans_Bylichka_37490_37523,4,3,3
Nathans_Bylichka_37490_37523,3,4,3
Nathans_Bylichka_37490_37523,3,3,3
Nathans_Bylichka_37490_37523,3,2,3
Nathans_Bylichka_37524_37677,3,3,3
Nathans_Bylichka_37524_37677,2,3,3
Nathans_Bylichka_37524_37677,2,2,4
Nathans_Bylichka_37524_37677,3,2,3
Nathans_Bylichka_37524_37677,3,3,3
Nathans_Bylichka_37690_37807,1,1,1
Nathans_Bylichka_37690_37807,1,1,1
Nathans_Bylichka_37690_37807,1,1,1
Nathans_Bylichka_37690_37807,2,2,2
Nathans_Bylichka_37690_37807,3,2,2
Nathans_Bylichka_37808_37815,3,3,3
Nathans_Bylichka_37808_37815,3,4,2
Nathans_Bylichka_37808_37815,2,4,3
Nathans_Bylichka_37808_37815,3,3,3
Nathans_Bylichka_37808_37815,3,5,3
Nathans_Bylichka_37816_37828,3,4,4
Nathans_Bylichka_37816_37828,3,3,3
Nathans_Bylichka_37816_37828,2,3,3
Nathans_Bylichka_37816_37828,2,4,4
Nathans_Bylichka_37816_37828,2,4,2
Nathans_Bylichka_37829_37841,2,4,4
Nathans_Bylichka_37829_37841,1,1,1
Nathans_Bylichka_37829_37841,1,1,1
Nathans_Bylichka_37829_37841,2,2,3
Nathans_Bylichka_37829_37841,2,4,3
Nathans_Bylichka_37842_37857,1,1,1
Nathans_Bylichka_37842_37857,3,3,3
Nathans_Bylichka_37842_37857,1,1,1
Nathans_Bylichka_37842_37857,3,3,3
Nathans_Bylichka_37842_37857,3,3,3
Nathans_Bylichka_37858_37892,1,1,1
Nathans_Bylichka_37858_37892,1,1,1
Nathans_Bylichka_37858_37892,1,1,1
Nathans_Bylichka_37858_37892,1,1,1
Nathans_Bylichka_37858_37892,2,4,4
Nathans_Bylichka_37905_37965,3,3,3
Nathans_Bylichka_37905_37965,3,3,3
Nathans_Bylichka_37905_37965,3,3,3
Nathans_Bylichka_37905_37965,3,3,3
Nathans_Bylichka_37905_37965,3,3,3
Nathans_Bylichka_37905_37920,3,3,3
Nathans_Bylichka_37905_37920,3,3,3
Nathans_Bylichka_37905_37920,3,3,3
Nathans_Bylichka_37905_37920,3,3,3
Nathans_Bylichka_37905_37920,2,3,2
Nathans_Bylichka_37929_37965,3,3,3
Nathans_Bylichka_37929_37965,3,3,3
Nathans_Bylichka_37929_37965,3,3,3
Nathans_Bylichka_37929_37965,3,3,3
Nathans_Bylichka_37929_37965,3,3,3
Nathans_Bylichka_37978_38046,1,1,1
Nathans_Bylichka_37978_38046,1,1,1
Nathans_Bylichka_37978_38046,2,4,4
Nathans_Bylichka_37978_38046,3,2,4
Nathans_Bylichka_37978_38046,2,3,3
Nathans_Bylichka_38047_38053,1,1,1
Nathans_Bylichka_38047_38053,2,4,3
Nathans_Bylichka_38047_38053,2,4,4
Nathans_Bylichka_38047_38053,1,1,1
Nathans_Bylichka_38047_38053,2,4,4
Nathans_Bylichka_38054_38115,1,5,5
Nathans_Bylichka_38054_38115,3,3,3
Nathans_Bylichka_38054_38115,2,3,3
Nathans_Bylichka_38054_38115,2,3,4
Nathans_Bylichka_38054_38115,2,4,4
Nathans_Bylichka_38116_38135,3,3,3
Nathans_Bylichka_38116_38135,3,3,3
Nathans_Bylichka_38116_38135,2,2,2
Nathans_Bylichka_38116_38135,3,3,3
Nathans_Bylichka_38116_38135,3,2,3
Nathans_Bylichka_38116_38135,3,3,3
Nathans_Bylichka_38136_38178,2,4,4
Nathans_Bylichka_38136_38178,2,4,4
Nathans_Bylichka_38136_38178,3,3,3
Nathans_Bylichka_38136_38178,2,4,2
Nathans_Bylichka_38136_38178,3,3,3
Nathans_Bylichka_38191_38199,3,3,3
Nathans_Bylichka_38191_38199,2,3,3
Nathans_Bylichka_38191_38199,3,3,3
Nathans_Bylichka_38191_38199,3,3,3
Nathans_Bylichka_38191_38199,3,2,3
Nathans_Bylichka_38200_38273,3,3,3
Nathans_Bylichka_38200_38273,2,4,3
Nathans_Bylichka_38200_38273,3,3,3
Nathans_Bylichka_38200_38273,1,4,2
Nathans_Bylichka_38200_38273,2,3,3
Nathans_Bylichka_38274_38339,1,1,1
Nathans_Bylichka_38274_38339,1,1,1
Nathans_Bylichka_38274_38339,1,1,1
Nathans_Bylichka_38274_38339,1,1,1
Nathans_Bylichka_38274_38339,1,1,1
Nathans_Bylichka_38274_38286,1,2,4
Nathans_Bylichka_38274_38286,2,4,4
Nathans_Bylichka_38274_38286,2,4,4
Nathans_Bylichka_38274_38286,1,5,5
Nathans_Bylichka_38274_38286,3,3,3
Nathans_Bylichka_38298_38339,2,4,3
Nathans_Bylichka_38298_38339,2,3,3
Nathans_Bylichka_38298_38339,3,3,3
Nathans_Bylichka_38298_38339,3,3,3
Nathans_Bylichka_38298_38339,2,4,3
Nathans_Bylichka_38340_38419,3,3,3
Nathans_Bylichka_38340_38419,3,3,3
Nathans_Bylichka_38340_38419,1,1,1
Nathans_Bylichka_38340_38419,3,2,4
Nathans_Bylichka_38340_38419,2,4,4
Nathans_Bylichka_38420_38520,3,3,3
Nathans_Bylichka_38420_38520,3,3,3
Nathans_Bylichka_38420_38520,3,3,3
Nathans_Bylichka_38420_38520,3,3,3
Nathans_Bylichka_38420_38520,3,3,3
Nathans_Bylichka_38521_38574,3,3,3
Nathans_Bylichka_38521_38574,4,3,4
Nathans_Bylichka_38521_38574,3,3,3
Nathans_Bylichka_38521_38574,2,4,5
Nathans_Bylichka_38521_38574,2,4,3
Nathans_Bylichka_38575_38603,3,4,5
Nathans_Bylichka_38575_38603,3,3,3
Nathans_Bylichka_38575_38603,4,3,3
Nathans_Bylichka_38575_38603,3,3,3
Nathans_Bylichka_38575_38603,3,3,3
Nathans_Bylichka_38576_38603,3,3,3
Nathans_Bylichka_38576_38603,4,4,4
Nathans_Bylichka_38576_38603,3,4,3
Nathans_Bylichka_38576_38603,3,3,3
Nathans_Bylichka_38576_38603,3,3,4
Nathans_Bylichka_38604_38677,3,3,3
Nathans_Bylichka_38604_38677,3,3,3
Nathans_Bylichka_38604_38677,3,3,3
Nathans_Bylichka_38604_38677,3,3,3
Nathans_Bylichka_38604_38677,3,3,3
Nathans_Bylichka_38678_38741,3,3,3
Nathans_Bylichka_38678_38741,2,3,3
Nathans_Bylichka_38678_38741,3,3,3
Nathans_Bylichka_38678_38741,3,3,3
Nathans_Bylichka_38678_38741,3,4,3
Nathans_Bylichka_38742_38816,3,3,3
Nathans_Bylichka_38742_38816,3,3,3
Nathans_Bylichka_38742_38816,3,3,3
Nathans_Bylichka_38742_38816,3,3,2
Nathans_Bylichka_38742_38816,3,3,3
Nathans_Bylichka_38742_38769,3,3,3
Nathans_Bylichka_38742_38769,3,3,3
Nathans_Bylichka_38742_38769,3,3,2
Nathans_Bylichka_38742_38769,3,3,3
Nathans_Bylichka_38742_38769,3,3,3
Nathans_Bylichka_38817_38837,3,4,3
Nathans_Bylichka_38817_38837,1,1,1
Nathans_Bylichka_38817_38837,2,4,4
Nathans_Bylichka_38817_38837,2,4,4
Nathans_Bylichka_38817_38837,2,4,4
Nathans_Bylichka_38850_38931,3,3,3
Nathans_Bylichka_38850_38931,3,3,3
Nathans_Bylichka_38850_38931,3,3,3
Nathans_Bylichka_38850_38931,3,2,2
Nathans_Bylichka_38850_38931,3,3,3
Nathans_Bylichka_38850_38857,3,3,3
Nathans_Bylichka_38850_38857,1,1,1
Nathans_Bylichka_38850_38857,3,3,3
Nathans_Bylichka_38850_38857,3,3,3
Nathans_Bylichka_38850_38857,3,3,3
Nathans_Bylichka_38888_38931,3,3,4
Nathans_Bylichka_38888_38931,3,3,3
Nathans_Bylichka_38888_38931,3,3,3
Nathans_Bylichka_38888_38931,3,3,3
Nathans_Bylichka_38888_38931,3,3,4
Nathans_Bylichka_38932_38972,3,3,5
Nathans_Bylichka_38932_38972,3,3,3
Nathans_Bylichka_38932_38972,3,3,3
Nathans_Bylichka_38932_38972,3,3,3
Nathans_Bylichka_38932_38972,3,3,4
Nathans_Bylichka_38973_39013,2,3,4
Nathans_Bylichka_38973_39013,4,4,4
Nathans_Bylichka_38973_39013,2,4,4
Nathans_Bylichka_38973_39013,2,4,4
Nathans_Bylichka_38973_39013,2,3,2
Nathans_Bylichka_39014_39118,1,1,1
Nathans_Bylichka_39014_39118,1,1,1
Nathans_Bylichka_39014_39118,1,1,1
Nathans_Bylichka_39014_39118,3,3,3
Nathans_Bylichka_39014_39118,3,3,3
Nathans_Bylichka_39119_39199,3,3,3
Nathans_Bylichka_39119_39199,3,3,3
Nathans_Bylichka_39119_39199,1,1,1
Nathans_Bylichka_39119_39199,3,2,4
Nathans_Bylichka_39119_39199,3,3,3
Nathans_Bylichka_39157_39173,1,1,1
Nathans_Bylichka_39157_39173,3,3,3
Nathans_Bylichka_39157_39173,3,4,3
Nathans_Bylichka_39157_39173,3,3,3
Nathans_Bylichka_39157_39173,3,3,3
Nathans_Bylichka_39200_39222,3,3,3
Nathans_Bylichka_39200_39222,1,1,1
Nathans_Bylichka_39200_39222,1,1,1
Nathans_Bylichka_39200_39222,3,3,3
Nathans_Bylichka_39200_39222,3,3,3
Nathans_Bylichka_39223_39283,1,1,1
Nathans_Bylichka_39223_39283,3,3,3
Nathans_Bylichka_39223_39283,3,3,3
Nathans_Bylichka_39223_39283,3,3,3
Nathans_Bylichka_39223_39283,3,3,3
Nathans_Bylichka_39296_39387,3,3,3
Nathans_Bylichka_39296_39387,1,1,1
Nathans_Bylichka_39296_39387,3,3,3
Nathans_Bylichka_39296_39387,3,3,3
Nathans_Bylichka_39296_39387,3,3,3
Nathans_Bylichka_39388_39462,3,3,3
Nathans_Bylichka_39388_39462,3,3,3
Nathans_Bylichka_39388_39462,3,3,3
Nathans_Bylichka_39388_39462,1,1,1
Nathans_Bylichka_39388_39462,1,1,1
Nathans_Bylichka_39463_39552,3,1,3
Nathans_Bylichka_39463_39552,3,3,4
Nathans_Bylichka_39463_39552,3,1,3
Nathans_Bylichka_39463_39552,3,3,2
Nathans_Bylichka_39463_39552,3,3,3
Nathans_Bylichka_39553_39613,3,1,3
Nathans_Bylichka_39553_39613,3,3,3
Nathans_Bylichka_39553_39613,3,3,3
Nathans_Bylichka_39553_39613,2,4,4
Nathans_Bylichka_39553_39613,2,3,3
Nathans_Bylichka_39553_39613,3,4,5
Nathans_Bylichka_39564_39568,3,3,3
Nathans_Bylichka_39564_39568,3,3,3
Nathans_Bylichka_39564_39568,3,3,3
Nathans_Bylichka_39564_39568,3,1,3
Nathans_Bylichka_39564_39568,3,3,3
Nathans_Bylichka_39614_39634,3,3,3
Nathans_Bylichka_39614_39634,3,3,3
Nathans_Bylichka_39614_39634,3,3,3
Nathans_Bylichka_39614_39634,3,3,3
Nathans_Bylichka_39614_39634,3,3,3
Nathans_Bylichka_39635_39726,3,3,3
Nathans_Bylichka_39635_39726,1,1,1
Nathans_Bylichka_39635_39726,4,4,4
Nathans_Bylichka_39635_39726,3,3,3
Nathans_Bylichka_39635_39726,4,3,3
Nathans_Bylichka_39715_39725,3,3,3
Nathans_Bylichka_39715_39725,3,3,3
Nathans_Bylichka_39715_39725,3,3,3
Nathans_Bylichka_39715_39725,3,3,3
Nathans_Bylichka_39715_39725,3,3,3
Nathans_Bylichka_39739_39761,1,1,1
Nathans_Bylichka_39739_39761,3,3,3
Nathans_Bylichka_39739_39761,3,3,3
Nathans_Bylichka_39739_39761,3,4,4
Nathans_Bylichka_39739_39761,3,2,4
Nathans_Bylichka_39762_39804,3,4,3
Nathans_Bylichka_39762_39804,1,1,1
Nathans_Bylichka_39762_39804,3,3,3
Nathans_Bylichka_39762_39804,3,3,3
Nathans_Bylichka_39762_39804,3,3,4
Nathans_Bylichka_39817_39841,3,3,3
Nathans_Bylichka_39817_39841,3,2,3
Nathans_Bylichka_39817_39841,3,3,3
Nathans_Bylichka_39817_39841,3,3,3
Nathans_Bylichka_39817_39841,3,1,3
Nathans_Bylichka_39817_39841,3,2,3
Nathans_Bylichka_39842_39910,3,3,3
Nathans_Bylichka_39842_39910,3,3,3
Nathans_Bylichka_39842_39910,3,3,3
Nathans_Bylichka_39842_39910,3,2,3
Nathans_Bylichka_39842_39910,3,3,3
Nathans_Bylichka_39911_40024,3,3,3
Nathans_Bylichka_39911_40024,3,3,3
Nathans_Bylichka_39911_40024,3,3,3
Nathans_Bylichka_39911_40024,3,3,3
Nathans_Bylichka_39911_40024,3,3,3
Nathans_Bylichka_40025_40116,3,3,3
Nathans_Bylichka_40025_40116,3,3,3
Nathans_Bylichka_40025_40116,3,2,1
Nathans_Bylichka_40025_40116,3,3,2
Nathans_Bylichka_40025_40116,1,4,1
Nathans_Bylichka_40117_40144,3,3,3
Nathans_Bylichka_40117_40144,3,2,2
Nathans_Bylichka_40117_40144,3,4,3
Nathans_Bylichka_40117_40144,3,3,3
Nathans_Bylichka_40117_40144,4,4,1
Nathans_Bylichka_40157_40312,3,3,3
Nathans_Bylichka_40157_40312,3,3,3
Nathans_Bylichka_40157_40312,3,3,4
Nathans_Bylichka_40157_40312,3,3,3
Nathans_Bylichka_40157_40312,3,4,3
Nathans_Bylichka_40313_40450,1,1,1
Nathans_Bylichka_40313_40450,1,1,1
Nathans_Bylichka_40313_40450,1,1,1
Nathans_Bylichka_40313_40450,1,1,1
Nathans_Bylichka_40313_40450,3,3,3
Nathans_Bylichka_40463_40516,3,3,3
Nathans_Bylichka_40463_40516,3,3,3
Nathans_Bylichka_40463_40516,2,2,4
Nathans_Bylichka_40463_40516,3,3,3
Nathans_Bylichka_40463_40516,3,3,3
Nathans_Bylichka_40517_40624,3,3,3
Nathans_Bylichka_40517_40624,3,3,3
Nathans_Bylichka_40517_40624,3,3,3
Nathans_Bylichka_40517_40624,3,3,3
Nathans_Bylichka_40517_40624,3,3,3
Nathans_Bylichka_40625_40721,1,1,1
Nathans_Bylichka_40625_40721,1,1,1
Nathans_Bylichka_40625_40721,1,1,1
Nathans_Bylichka_40625_40721,1,1,1
Nathans_Bylichka_40625_40721,3,3,3
Nathans_Bylichka_40722_40752,1,1,1
Nathans_Bylichka_40722_40752,3,3,3
Nathans_Bylichka_40722_40752,3,3,3
Nathans_Bylichka_40722_40752,1,1,1
Nathans_Bylichka_40722_40752,3,3,3
Nathans_Bylichka_40765_40775,3,4,3
Nathans_Bylichka_40765_40775,3,5,3
Nathans_Bylichka_40765_40775,3,3,3
Nathans_Bylichka_40765_40775,3,4,5
Nathans_Bylichka_40765_40775,3,4,4
Nathans_Bylichka_40776_40832,3,2,2
Nathans_Bylichka_40776_40832,3,3,3
Nathans_Bylichka_40776_40832,4,4,3
Nathans_Bylichka_40776_40832,3,3,3
